operation_id,building_id,reporting_year,annual_energy_use_kbtu,energy_use_intensity_kbtu_sqft,annual_electricity_cost,annual_water_cost,annual_maintenance_cost,annual_operating_cost,carbon_emissions_metric_tons,energy_star_score,peak_demand_kw,water_use_gallons,operating_cost_per_sqft,emissions_intensity,energy_efficiency_rating,energy_cost_per_sqft,emissions_per_sqft,high_energy_use_flag,high_emissions_flag,retrofit_needed_flag
OP_0150,BLDG_50543,2024,5208292.0,77.0,182300.0,25300.0,96100.0,303700.0,156.5,57,268.6,1686670.0,3.88,2.31,Fair,2.33,0.002,True,True,True
OP_0151,BLDG_49921,2024,6097238.0,45.90000153,175300.0,94700.0,229300.0,499300.0,122.7,84,655.0,6313330.0,2.47,0.84,Excellent,0.87,0.0006,True,False,False
OP_0152,BLDG_20444,2024,654052.0,25.29999924,9200.0,13600.0,51200.0,74000.0,3.8,84,95.3,906670.0,2.52,0.15,Excellent,0.31,0.0001,False,False,False
OP_0153,BLDG_24624,2024,3386853.0,92.30000305,118500.0,27900.0,63300.0,209700.0,96.6,42,146.1,1860000.0,5.08,3.71,Fair,2.87,0.0023,False,False,True
OP_0154,BLDG_26118,2024,2597788.0,28.70000076,47200.0,57400.0,137600.0,242200.0,53.1,100,368.4,3826670.0,2.06,0.59,Excellent,0.4,0.0005,False,False,False
OP_0155,BLDG_27100,2024,59197628.0,148.1999969,2071900.0,258600.0,510200.0,2840700.0,2575.4,5,1730.3,17240000.0,6.23,6.41,Poor,4.54,0.0056,True,True,True
OP_0156,BLDG_578,2024,1205681.0,20.60000038,42200.0,16300.0,102500.0,161000.0,25.9,72,195.6,1086670.0,2.74,0.44,Good,0.72,0.0004,False,False,False
OP_0157,BLDG_50460,2024,8106557.0,18.10000038,283700.0,281600.0,670000.0,1235300.0,153.4,100,1856.8,18773330.0,2.08,0.34,Excellent,0.48,0.0003,False,False,False
OP_0158,BLDG_627,2024,1271428.0,25.29999924,44500.0,12400.0,91600.0,148500.0,32.3,86,190.6,826670.0,2.52,0.55,Excellent,0.75,0.0005,False,False,False
OP_0159,BLDG_22650,2024,343169.0,8.100000381,12000.0,14000.0,67600.0,93600.0,2.0,98,133.8,933330.0,2.2,0.05,Excellent,0.28,0.0,False,False,False
OP_0160,BLDG_50017,2024,2033310.0,29.0,71200.0,31300.0,85800.0,188300.0,44.4,100,220.0,2086670.0,2.68,1.01,Excellent,1.01,0.0006,False,False,False
OP_0161,BLDG_633,2024,5399392.0,26.89999962,174900.0,40500.0,332300.0,547700.0,31.3,85,662.3,2700000.0,2.68,0.15,Excellent,0.86,0.0002,False,False,False
OP_0162,BLDG_20390,2024,4762011.0,26.5,166700.0,93900.0,213600.0,474200.0,114.6,98,574.5,6260000.0,2.6,0.63,Excellent,0.91,0.0006,False,False,False
OP_0163,BLDG_20898,2024,818024.0,24.10000038,11500.0,14800.0,35100.0,61400.0,8.9,98,98.4,986670.0,1.96,0.28,Excellent,0.37,0.0003,False,False,False
OP_0164,BLDG_20496,2024,1889298.0,25.79999924,66100.0,34600.0,122400.0,223100.0,11.0,78,240.7,2306670.0,3.05,0.15,Good,0.9,0.0002,False,False,False
OP_0165,BLDG_23006,2024,600844.0,24.70000076,8400.0,12300.0,41500.0,62200.0,3.5,85,78.7,820000.0,2.56,0.14,Excellent,0.35,0.0001,False,False,False
OP_0166,BLDG_23637,2024,1285202.0,59.20000076,45000.0,9600.0,37100.0,91700.0,47.8,65,73.3,640000.0,4.22,2.2,Good,2.07,0.0022,True,True,False
OP_0167,BLDG_21098,2024,4192242.0,42.20000076,146700.0,70400.0,181600.0,398700.0,113.7,82,455.2,4693330.0,2.85,1.14,Excellent,1.05,0.0008,False,True,False
OP_0168,BLDG_27277,2024,455741.0,18.39999962,16000.0,14800.0,44600.0,75400.0,2.6,99,98.9,986670.0,2.39,0.11,Excellent,0.51,0.0001,False,False,False
OP_0169,BLDG_22676,2024,1669997.0,71.09999847,58400.0,5300.0,42900.0,106600.0,33.7,20,86.7,353330.0,4.54,1.43,Poor,2.49,0.0014,True,True,True
OP_0170,BLDG_23323,2024,1816057.0,20.89999962,43700.0,46500.0,137600.0,227800.0,10.5,85,281.2,3100000.0,2.62,0.12,Excellent,0.5,0.0001,False,False,False
OP_0171,BLDG_21178,2024,1203354.0,45.5,42100.0,5300.0,38700.0,86100.0,7.0,39,99.4,353330.0,3.08,0.33,Poor,1.51,0.0003,False,False,True
OP_0172,BLDG_447,2024,2570055.0,24.20000076,79600.0,29900.0,176900.0,286400.0,103.5,65,358.0,1993330.0,2.7,0.98,Good,0.75,0.001,False,False,False
OP_0173,BLDG_116,2024,4868459.0,59.70000076,142000.0,69000.0,144600.0,355600.0,153.6,81,415.5,4600000.0,2.8,1.88,Excellent,1.12,0.0012,False,False,False
OP_0174,BLDG_23311,2024,28010892.0,101.3000031,952300.0,257800.0,655900.0,1866000.0,1443.8,81,1254.0,17186670.0,4.86,6.34,Excellent,2.48,0.0038,False,True,False
OP_0175,BLDG_22524,2024,1970412.0,86.80000305,69000.0,11600.0,39400.0,120000.0,94.7,33,81.7,773330.0,5.29,4.17,Poor,3.04,0.0042,True,True,True
OP_0176,BLDG_115,2024,3613725.0,70.90000153,126500.0,16200.0,123000.0,265700.0,59.0,54,263.3,1080000.0,3.49,1.17,Fair,1.66,0.0008,True,True,True
OP_0177,BLDG_20976,2024,1463659.0,65.59999847,51200.0,6700.0,36800.0,94700.0,51.4,17,82.9,446670.0,4.24,2.3,Poor,2.29,0.0023,True,True,True
OP_0178,BLDG_19472,2024,2142770.0,48.20000076,75000.0,9500.0,69600.0,154100.0,43.4,76,147.6,633330.0,3.45,0.97,Good,1.68,0.001,False,False,False
OP_0179,BLDG_138,2024,11509496.0,42.70000076,402800.0,45300.0,404500.0,852600.0,445.2,86,793.6,3020000.0,3.47,1.81,Excellent,1.64,0.0018,False,True,False
OP_0180,BLDG_24289,2024,807345.0,32.70000076,20500.0,11400.0,43000.0,74900.0,17.9,88,84.6,760000.0,2.85,0.68,Excellent,0.78,0.0007,False,False,False
OP_0181,BLDG_19621,2024,1870970.0,65.69999695,65500.0,5800.0,49700.0,121000.0,38.9,13,106.6,386670.0,4.25,1.37,Poor,2.3,0.0014,True,True,True
OP_0182,BLDG_597,2024,8581818.0,44.90000153,300400.0,67500.0,357800.0,725700.0,63.2,65,983.5,4500000.0,2.49,0.33,Good,1.03,0.0002,False,False,False
OP_0183,BLDG_50328,2024,1346406.0,32.40000153,47100.0,22400.0,51800.0,121300.0,25.7,93,132.4,1493330.0,2.92,0.62,Excellent,1.13,0.0006,False,False,False
OP_0184,BLDG_24712,2024,814722.0,22.60000038,18900.0,8500.0,61800.0,89200.0,4.7,81,117.6,566670.0,2.48,0.13,Excellent,0.52,0.0001,False,False,False
OP_0185,BLDG_26154,2024,815892.0,32.0,28600.0,7100.0,40800.0,76500.0,35.1,59,87.1,473330.0,3.0,1.38,Fair,1.12,0.0014,False,False,True
OP_0186,BLDG_24515,2024,1472695.0,21.60000038,51500.0,28500.0,71100.0,151100.0,8.5,98,170.9,1900000.0,2.78,0.16,Excellent,0.95,0.0002,False,False,False
OP_0187,BLDG_49712,2024,9501274.0,56.29999924,332500.0,43600.0,254200.0,630300.0,91.4,71,675.3,2906670.0,3.11,0.58,Good,1.64,0.0005,False,False,False
OP_0188,BLDG_20480,2024,3693050.0,42.79999924,129300.0,45600.0,148100.0,323000.0,58.7,64,292.0,3040000.0,3.74,0.68,Good,1.5,0.0007,False,False,False
OP_0189,BLDG_385,2024,11320395.0,50.09999847,396200.0,43300.0,378600.0,818100.0,407.4,74,749.4,2886670.0,3.62,1.8,Good,1.75,0.0018,False,True,False
OP_0190,BLDG_19661,2024,4637491.0,40.59999847,158600.0,65900.0,184700.0,409200.0,112.8,97,441.8,4393330.0,2.92,0.99,Excellent,1.13,0.0008,False,False,False
OP_0191,BLDG_292,2024,5495332.0,62.5,192300.0,19300.0,161100.0,372700.0,248.9,48,323.2,1286670.0,4.03,2.69,Fair,2.08,0.0027,True,True,True
OP_0192,BLDG_21495,2024,2181602.0,60.29999924,76400.0,7800.0,57700.0,141900.0,12.7,36,129.4,520000.0,3.92,0.35,Poor,2.11,0.0004,True,False,True
OP_0193,BLDG_50946,2024,12484932.0,47.0,389300.0,203600.0,510300.0,1103200.0,259.9,61,1457.1,13573330.0,2.58,0.74,Good,0.91,0.0006,True,False,False
OP_0194,BLDG_24255,2024,556918.0,26.79999924,19500.0,11200.0,28400.0,59100.0,3.2,82,67.8,746670.0,2.84,0.16,Excellent,0.94,0.0002,False,False,False
OP_0195,BLDG_19576,2024,3228930.0,110.5,113000.0,9000.0,55100.0,177100.0,138.3,4,114.1,600000.0,5.9,4.61,Poor,3.77,0.0046,True,True,True
OP_0196,BLDG_168,2024,7137895.0,52.59999847,249800.0,100500.0,230100.0,580400.0,194.1,95,514.0,6700000.0,3.58,1.31,Excellent,1.54,0.0012,False,False,False
OP_0197,BLDG_20917,2024,3489871.0,103.3000031,122100.0,5400.0,49800.0,177300.0,101.3,3,109.8,360000.0,6.15,3.52,Poor,4.24,0.0035,True,True,True
OP_0198,BLDG_24391,2024,1467124.0,31.89999962,51300.0,33300.0,103900.0,188500.0,8.5,92,223.6,2220000.0,2.69,0.19,Excellent,0.73,0.0001,False,False,False
OP_0199,BLDG_23752,2024,293442.0,14.60000038,4100.0,10900.0,34100.0,49100.0,1.7,100,75.7,726670.0,2.03,0.07,Excellent,0.17,0.0001,False,False,False
OP_0200,BLDG_27235,2024,599420.0,26.0,8400.0,12400.0,43000.0,63800.0,3.5,89,89.5,826670.0,2.29,0.12,Excellent,0.3,0.0001,False,False,False
OP_0201,BLDG_27203,2024,1315128.0,36.0,46000.0,18800.0,44600.0,109400.0,18.9,68,132.0,1253330.0,2.78,0.48,Good,1.17,0.0005,False,False,False
OP_0202,BLDG_389,2024,46709256.0,85.80000305,1634800.0,342500.0,1012100.0,2989400.0,2268.5,66,1834.3,22833330.0,5.49,4.17,Good,3.0,0.0042,True,True,False
OP_0203,BLDG_26423,2024,820616.0,33.70000076,28700.0,14400.0,38200.0,81300.0,4.8,55,88.7,960000.0,3.16,0.19,Fair,1.12,0.0002,False,False,True
OP_0204,BLDG_21469,2024,1418421.0,35.5,49600.0,11500.0,74400.0,135500.0,61.1,90,152.8,766670.0,2.84,1.28,Excellent,1.04,0.0013,False,True,False
OP_0205,BLDG_23292,2024,11906132.0,50.09999847,416700.0,179500.0,404700.0,1000900.0,173.0,19,1230.6,11966670.0,3.01,0.73,Poor,1.25,0.0005,True,False,True
OP_0206,BLDG_26147,2024,574408.0,20.89999962,20100.0,12900.0,37100.0,70100.0,3.3,94,87.3,860000.0,2.55,0.12,Excellent,0.73,0.0001,False,False,False
OP_0207,BLDG_24657,2024,1437780.0,50.90000153,50300.0,18900.0,66700.0,135900.0,50.0,58,130.3,1260000.0,3.57,1.77,Fair,1.32,0.0013,True,True,True
OP_0208,BLDG_35436,2024,807513.0,23.39999962,28300.0,15000.0,55200.0,98500.0,4.7,77,113.6,1000000.0,2.86,0.14,Good,0.82,0.0001,False,False,False
OP_0209,BLDG_23187,2024,3137846.0,28.60000038,109800.0,52200.0,160700.0,322700.0,53.6,98,345.9,3480000.0,2.94,0.75,Excellent,1.0,0.0005,False,False,False
OP_0210,BLDG_25047,2024,921146.0,38.40000153,32200.0,18000.0,42800.0,93000.0,14.6,72,121.1,1200000.0,2.56,0.5,Good,0.89,0.0004,False,False,False
OP_0211,BLDG_23504,2024,1293748.0,31.29999924,45300.0,12200.0,72300.0,129800.0,20.1,28,150.2,813330.0,3.14,0.49,Poor,1.1,0.0005,False,False,True
OP_0212,BLDG_611,2024,671508.0,10.5,23500.0,16200.0,118900.0,158600.0,3.9,100,229.6,1080000.0,2.16,0.05,Excellent,0.32,0.0001,False,False,False
OP_0213,BLDG_19922,2024,3232782.0,46.09999847,113100.0,34000.0,112300.0,259400.0,18.8,37,250.8,2266670.0,3.7,0.27,Poor,1.61,0.0003,True,False,True
OP_0214,BLDG_26574,2024,4804874.0,50.90000153,168200.0,39200.0,159400.0,366800.0,68.1,37,337.3,2613330.0,3.89,0.72,Poor,1.78,0.0007,True,False,True
OP_0215,BLDG_28067,2024,1258240.0,34.29999924,35600.0,22500.0,67200.0,125300.0,7.3,74,141.9,1500000.0,2.93,0.17,Good,0.83,0.0002,False,False,False
OP_0216,BLDG_27204,2024,1263769.0,22.0,17700.0,26500.0,71400.0,115600.0,7.3,91,183.8,1766670.0,2.01,0.13,Excellent,0.31,0.0001,False,False,False
OP_0217,BLDG_50903,2024,275385.0,9.600000381,3900.0,29600.0,59100.0,92600.0,4.4,100,152.5,1973330.0,1.9,0.15,Excellent,0.08,0.0001,False,False,False
OP_0218,BLDG_24033,2024,561964.0,26.0,19700.0,11900.0,37000.0,68600.0,3.3,95,68.6,793330.0,3.17,0.15,Excellent,0.91,0.0002,False,False,False
OP_0219,BLDG_720,2024,9102789.0,60.70000076,318600.0,43000.0,277200.0,638800.0,132.7,3,571.0,2866670.0,4.26,0.89,Poor,2.13,0.0009,False,False,True
OP_0220,BLDG_27381,2024,644788.0,24.39999962,22600.0,7500.0,48000.0,78100.0,25.0,49,92.0,500000.0,2.96,0.95,Fair,0.86,0.0009,False,False,True
OP_0221,BLDG_50076,2024,4659841.0,24.89999962,163100.0,125800.0,294000.0,582900.0,80.7,100,732.6,8386670.0,2.49,0.43,Excellent,0.7,0.0003,False,False,False
OP_0222,BLDG_784,2024,2157120.0,28.10000038,75500.0,20300.0,127000.0,222800.0,94.2,80,239.9,1353330.0,3.04,1.28,Excellent,1.03,0.0013,False,False,False
OP_0223,BLDG_524,2024,3621450.0,25.5,126800.0,54100.0,310900.0,491800.0,21.0,96,769.4,3606670.0,2.02,0.15,Excellent,0.52,0.0001,False,False,False
OP_0224,BLDG_21741,2024,40656872.0,62.29999924,1374100.0,225700.0,935200.0,2535000.0,1151.6,96,2289.6,15046670.0,3.5,1.77,Excellent,1.9,0.0016,True,False,False
OP_0225,BLDG_27245,2024,1060101.0,43.0,37100.0,11300.0,42400.0,90800.0,17.7,10,92.8,753330.0,3.68,0.72,Poor,1.5,0.0007,False,False,True
OP_0226,BLDG_637,2024,17496782.0,102.4000015,612400.0,63500.0,321800.0,997700.0,102.6,20,1055.7,4233330.0,3.49,0.59,Poor,2.14,0.0004,True,False,True
OP_0227,BLDG_50662,2024,1228354.0,29.20000076,43000.0,22300.0,48200.0,113500.0,7.1,95,133.1,1486670.0,2.7,0.17,Excellent,1.02,0.0002,False,False,False
OP_0228,BLDG_49739,2024,2334251.0,54.09999847,81700.0,20600.0,52900.0,155200.0,72.6,90,133.0,1373330.0,3.74,1.75,Excellent,1.97,0.0017,True,True,False
OP_0229,BLDG_23449,2024,2597938.0,73.90000153,90900.0,20700.0,62500.0,174100.0,120.8,37,147.0,1380000.0,4.23,3.43,Poor,2.21,0.0029,True,True,True
OP_0230,BLDG_453,2024,1123377.0,19.10000038,39300.0,22200.0,130200.0,191700.0,6.5,86,309.3,1480000.0,2.0,0.11,Excellent,0.41,0.0001,False,False,False
OP_0231,BLDG_50722,2024,1455949.0,46.5,20400.0,23400.0,54600.0,98400.0,33.7,94,149.3,1560000.0,2.09,1.08,Excellent,0.43,0.0007,True,True,False
OP_0232,BLDG_24418,2024,1126251.0,41.20000076,39400.0,5500.0,44600.0,89500.0,15.1,54,88.6,366670.0,3.49,0.59,Fair,1.54,0.0006,False,False,True
OP_0233,BLDG_25466,2024,1972540.0,54.79999924,69000.0,10600.0,60000.0,139600.0,47.6,4,133.1,706670.0,3.99,1.36,Poor,1.97,0.0014,False,False,True
OP_0234,BLDG_23268,2024,3149403.0,77.5,110200.0,14500.0,85300.0,210000.0,21.3,55,209.1,966670.0,3.46,0.52,Fair,1.82,0.0004,True,False,True
OP_0235,BLDG_50257,2024,1481945.0,8.300000191,51900.0,49200.0,297000.0,398100.0,53.9,100,558.5,3280000.0,2.23,0.3,Excellent,0.29,0.0003,False,False,False
OP_0236,BLDG_179,2024,4220287.0,77.09999847,147700.0,26300.0,81800.0,255800.0,85.1,1,209.4,1753330.0,4.67,1.55,Poor,2.7,0.0016,True,True,True
OP_0237,BLDG_21532,2024,5941286.0,33.09999847,207900.0,174200.0,447900.0,830000.0,122.0,100,1084.1,11613330.0,2.4,0.59,Excellent,0.6,0.0004,False,False,False
OP_0238,BLDG_28734,2024,2809526.0,24.29999924,51600.0,65800.0,152600.0,270000.0,16.3,97,380.2,4386670.0,2.24,0.14,Excellent,0.43,0.0001,False,False,False
OP_0239,BLDG_50717,2024,7691225.0,42.90000153,216600.0,94900.0,218500.0,530000.0,103.6,83,633.3,6326670.0,2.72,0.58,Excellent,1.11,0.0005,False,False,False
OP_0240,BLDG_343,2024,19304616.0,71.59999847,675700.0,71400.0,646400.0,1393500.0,534.8,74,1254.8,4760000.0,3.68,1.82,Good,1.79,0.0014,True,True,False
OP_0241,BLDG_425,2024,3374242.0,34.40000153,118100.0,22900.0,149100.0,290100.0,19.6,79,380.0,1526670.0,2.5,0.19,Good,1.02,0.0002,False,False,False
OP_0242,BLDG_19740,2024,989876.0,32.79999924,34600.0,19600.0,49600.0,103800.0,5.7,99,122.7,1306670.0,2.66,0.15,Excellent,0.89,0.0001,False,False,False
OP_0243,BLDG_27681,2024,599860.0,23.10000038,21000.0,13500.0,40000.0,74500.0,3.5,86,83.9,900000.0,2.87,0.13,Excellent,0.81,0.0001,False,False,False
OP_0244,BLDG_95,2024,7350316.0,367.5,257300.0,38600.0,129400.0,425300.0,212.1,1,293.0,2573330.0,5.55,2.77,Poor,3.36,0.0028,True,False,True
OP_0245,BLDG_27016,2024,1136099.0,35.09999847,39800.0,8400.0,56600.0,104800.0,33.4,81,114.4,560000.0,2.99,0.95,Excellent,1.14,0.001,False,False,False
OP_0246,BLDG_19464,2024,1357342.0,9.699999809,47500.0,66200.0,169700.0,283400.0,62.6,100,478.5,4413330.0,1.86,0.72,Excellent,0.31,0.0004,False,False,False
OP_0247,BLDG_23948,2024,4406052.0,125.8000031,154200.0,19500.0,70400.0,244100.0,207.4,15,142.4,1300000.0,6.39,5.43,Poor,4.03,0.0054,True,True,True
OP_0248,BLDG_50741,2024,2650113.0,25.70000076,92800.0,52400.0,123600.0,268800.0,26.8,91,329.2,3493330.0,2.61,0.3,Excellent,0.9,0.0003,False,False,False
OP_0249,BLDG_19451,2024,6069830.0,45.70000076,206000.0,19500.0,112700.0,338200.0,229.2,98,209.0,1300000.0,5.09,3.45,Excellent,3.1,0.0035,False,True,False
OP_0250,BLDG_538,2024,3900068.0,27.20000076,79000.0,43700.0,202700.0,325400.0,22.6,90,582.1,2913330.0,1.79,0.16,Excellent,0.43,0.0001,False,False,False
OP_0251,BLDG_20141,2024,1918827.0,40.29999924,58200.0,13800.0,68400.0,140400.0,65.3,60,162.3,920000.0,2.95,1.37,Good,1.22,0.0014,False,False,False
OP_0252,BLDG_20069,2024,814641.0,34.59999847,28500.0,11200.0,38000.0,77700.0,17.6,92,75.2,746670.0,3.3,0.75,Excellent,1.21,0.0007,False,False,False
OP_0253,BLDG_599,2024,4644890.0,60.70000076,162600.0,25800.0,129500.0,317900.0,138.5,55,263.2,1720000.0,4.16,1.81,Fair,2.13,0.0018,False,False,True
OP_0254,BLDG_354,2024,29152766.0,32.70000076,953600.0,196800.0,1272900.0,2423300.0,169.1,81,3437.6,13120000.0,2.3,0.19,Excellent,0.91,0.0002,False,False,False
OP_0255,BLDG_23742,2024,4461498.0,65.19999695,156200.0,13500.0,79500.0,249200.0,182.4,45,151.3,900000.0,5.79,4.85,Fair,3.63,0.0042,True,True,True
OP_0256,BLDG_49996,2024,1959829.0,32.0,68600.0,44300.0,104400.0,217300.0,40.8,92,265.7,2953330.0,2.61,0.49,Excellent,0.82,0.0005,False,False,False
OP_0257,BLDG_23680,2024,1115924.0,30.5,39100.0,20800.0,51500.0,111400.0,6.5,71,140.7,1386670.0,2.64,0.16,Good,0.93,0.0002,False,False,False
OP_0258,BLDG_50071,2024,1096313.0,39.70000076,38400.0,21000.0,51500.0,110900.0,28.1,99,130.0,1400000.0,2.68,1.07,Excellent,0.93,0.0007,False,True,False
OP_0259,BLDG_49729,2024,2835474.0,31.20000076,68300.0,62800.0,152900.0,284000.0,76.3,100,373.6,4186670.0,2.38,0.84,Excellent,0.57,0.0006,False,False,False
OP_0260,BLDG_27659,2024,1378460.0,34.79999924,48200.0,26600.0,71200.0,146000.0,30.0,94,179.0,1773330.0,2.59,0.76,Excellent,0.85,0.0005,False,False,False
OP_0261,BLDG_1,2024,7113958.0,61.70000076,249000.0,46300.0,152100.0,447400.0,263.3,59,302.4,3086670.0,5.06,2.98,Fair,2.82,0.003,False,False,True
OP_0262,BLDG_20391,2024,3239752.0,28.60000038,108400.0,52800.0,145600.0,306800.0,67.2,93,361.1,3520000.0,2.7,0.59,Excellent,0.96,0.0006,False,False,False
OP_0263,BLDG_20325,2024,6216138.0,58.20000076,217600.0,14100.0,106500.0,338200.0,185.2,56,257.8,940000.0,4.51,2.47,Fair,2.9,0.0025,True,True,True
OP_0264,BLDG_26909,2024,797516.0,29.0,11200.0,8300.0,46500.0,66000.0,25.0,97,86.7,553330.0,2.4,0.91,Excellent,0.41,0.0009,False,False,False
OP_0265,BLDG_831,2024,9571888.0,65.5,322400.0,211900.0,413800.0,948100.0,94.2,92,923.1,14126670.0,3.28,0.72,Excellent,1.11,0.0003,False,False,False
OP_0266,BLDG_50074,2024,1418562.0,40.79999924,19900.0,21400.0,64200.0,105500.0,21.6,95,157.7,1426670.0,2.12,0.59,Excellent,0.4,0.0004,False,False,False
OP_0267,BLDG_562,2024,8250465.0,83.5,288800.0,78000.0,359300.0,726100.0,156.5,22,970.8,5200000.0,2.75,1.5,Poor,1.09,0.0006,True,False,True
OP_0268,BLDG_20264,2024,803533.0,32.59999847,19100.0,12200.0,42600.0,73900.0,21.4,88,79.4,813330.0,2.99,0.87,Excellent,0.77,0.0009,False,False,False
OP_0269,BLDG_443,2024,5536036.0,24.20000076,193800.0,66600.0,387800.0,648200.0,108.6,97,869.9,4440000.0,2.35,0.46,Excellent,0.7,0.0004,False,False,False
OP_0270,BLDG_49869,2024,1772416.0,51.0,31700.0,15600.0,40500.0,87800.0,31.7,61,118.3,1040000.0,2.53,0.91,Good,0.91,0.0009,True,False,False
OP_0271,BLDG_22046,2024,10439448.0,41.40000153,308600.0,189400.0,420800.0,918800.0,319.4,96,1181.5,12626670.0,2.46,1.23,Excellent,0.83,0.0009,False,True,False
OP_0272,BLDG_351,2024,22380224.0,36.90000153,733700.0,168300.0,1022900.0,1924900.0,142.6,80,2542.5,11220000.0,2.48,0.23,Excellent,0.94,0.0002,False,False,False
OP_0273,BLDG_657,2024,31463660.0,60.90000153,1101200.0,143400.0,652300.0,1896900.0,904.2,95,1636.4,9560000.0,3.67,1.75,Excellent,2.13,0.0018,True,False,False
OP_0274,BLDG_19899,2024,18017932.0,33.5,608600.0,336100.0,795500.0,1740200.0,451.0,87,2186.7,22406670.0,2.57,0.84,Excellent,0.9,0.0007,False,False,False
OP_0275,BLDG_26835,2024,1319573.0,36.70000076,46200.0,15200.0,65500.0,126900.0,7.7,6,136.4,1013330.0,3.52,0.21,Poor,1.28,0.0002,False,False,True
OP_0276,BLDG_49858,2024,2293112.0,64.09999847,52400.0,7000.0,44900.0,104300.0,52.5,20,132.1,466670.0,2.92,1.47,Poor,1.46,0.0015,True,False,True
OP_0277,BLDG_21568,2024,3187493.0,35.70000076,92100.0,38000.0,136500.0,266600.0,71.6,97,282.0,2533330.0,2.98,0.8,Excellent,1.03,0.0008,False,False,False
OP_0278,BLDG_50329,2024,2046318.0,27.89999962,71600.0,48200.0,116000.0,235800.0,42.2,100,326.1,3213330.0,2.27,0.57,Excellent,0.69,0.0004,False,False,False
OP_0279,BLDG_20630,2024,1183492.0,10.0,41400.0,58800.0,180400.0,280600.0,20.3,100,370.3,3920000.0,2.37,0.17,Excellent,0.35,0.0002,False,False,False
OP_0280,BLDG_19534,2024,1039249.0,22.70000076,36400.0,22400.0,65300.0,124100.0,6.0,35,164.5,1493330.0,2.71,0.13,Poor,0.79,0.0001,False,False,True
OP_0281,BLDG_25080,2024,1208786.0,27.70000076,42300.0,24100.0,87400.0,153800.0,7.0,70,174.9,1606670.0,2.94,0.13,Good,0.81,0.0001,False,False,False
OP_0282,BLDG_25128,2024,908469.0,35.79999924,31800.0,11800.0,42900.0,86500.0,20.3,56,87.3,786670.0,3.41,0.8,Fair,1.25,0.0008,False,False,True
OP_0283,BLDG_50482,2024,2094886.0,31.39999962,73300.0,39000.0,90500.0,202800.0,51.3,99,256.4,2600000.0,2.48,0.77,Excellent,0.9,0.0006,False,False,False
OP_0284,BLDG_21181,2024,1959226.0,59.79999924,68600.0,6800.0,50600.0,126000.0,11.4,29,123.8,453330.0,3.69,0.33,Poor,2.01,0.0003,False,False,True
OP_0285,BLDG_610,2024,1407597.0,14.19999981,49300.0,22400.0,163900.0,235600.0,23.5,99,312.3,1493330.0,2.37,0.24,Excellent,0.5,0.0002,False,False,False
OP_0286,BLDG_20577,2024,2294176.0,39.09999847,61600.0,31200.0,99400.0,192200.0,102.6,94,186.5,2080000.0,3.27,1.75,Excellent,1.05,0.0017,False,True,False
OP_0287,BLDG_24541,2024,1604063.0,24.20000076,22500.0,21000.0,66700.0,110200.0,9.3,89,157.2,1400000.0,2.25,0.19,Excellent,0.46,0.0002,False,False,False
OP_0288,BLDG_21182,2024,933773.0,27.0,13100.0,7900.0,48900.0,69900.0,5.4,82,112.6,526670.0,2.02,0.16,Excellent,0.38,0.0002,False,False,False
OP_0289,BLDG_26708,2024,796343.0,19.0,27900.0,8900.0,71200.0,108000.0,4.6,95,132.8,593330.0,2.58,0.11,Excellent,0.67,0.0001,False,False,False
OP_0290,BLDG_20989,2024,514066.0,25.10000038,18000.0,6200.0,34700.0,58900.0,3.0,69,68.7,413330.0,2.87,0.15,Good,0.88,0.0001,False,False,False
OP_0291,BLDG_21712,2024,221057.0,9.899999619,7700.0,11400.0,35900.0,55000.0,1.3,100,69.9,760000.0,2.46,0.06,Excellent,0.34,0.0001,False,False,False
OP_0292,BLDG_50745,2024,380480.0,5.900000095,13300.0,39800.0,96200.0,149300.0,2.2,100,237.3,2653330.0,1.97,0.03,Excellent,0.18,0.0,False,False,False
OP_0293,BLDG_404,2024,2127836.0,26.60000038,74500.0,17500.0,119800.0,211800.0,12.3,92,255.0,1166670.0,2.65,0.15,Excellent,0.93,0.0002,False,False,False
OP_0294,BLDG_50495,2024,2165503.0,23.89999962,75800.0,46900.0,101800.0,224500.0,41.8,96,287.0,3126670.0,2.47,0.59,Excellent,0.84,0.0005,False,False,False
OP_0295,BLDG_27504,2024,320483.0,13.69999981,11200.0,6900.0,38200.0,56300.0,1.9,76,77.2,460000.0,2.41,0.08,Good,0.48,0.0001,False,False,False
OP_0296,BLDG_26881,2024,2603960.0,35.79999924,91100.0,67800.0,225000.0,383900.0,51.4,96,455.2,4520000.0,2.67,0.45,Excellent,0.63,0.0004,False,False,False
OP_0297,BLDG_21180,2024,1901114.0,35.79999924,66500.0,11100.0,70600.0,148200.0,12.5,77,174.9,740000.0,2.79,0.24,Good,1.25,0.0002,False,False,False
OP_0298,BLDG_26731,2024,1122446.0,36.40000153,15700.0,5000.0,41500.0,62200.0,24.3,83,86.2,333330.0,2.35,0.91,Excellent,0.59,0.0009,False,False,False
OP_0299,BLDG_22831,2024,742645.0,30.5,26000.0,11600.0,40500.0,78100.0,4.3,58,83.5,773330.0,3.2,0.18,Fair,1.07,0.0002,False,False,True
