building_id,building_name,building_type,location_city,climate_zone,year_built,building_age,floor_area_sqft,number_of_floors,occupancy_type,average_occupancy_rate,primary_material,facade_type,window_to_wall_ratio,insulation_level,hvac_system_type,lighting_system_type,renewable_energy_flag,solar_panel_capacity_kw,green_roof_flag,leed_certification_level,estimated_construction_cost,actual_construction_cost,cost_overrun_amount,cost_overrun_percentage,cost_per_sqft,contractor_name,delay_days,delay_reason,construction_delay_flag,annual_energy_use_kbtu,energy_use_intensity_kbtu_sqft,annual_electricity_cost,annual_water_cost,annual_maintenance_cost,annual_operating_cost,operating_cost_per_sqft,carbon_emissions_metric_tons,emissions_intensity,energy_star_score,energy_efficiency_rating,recommended_action,estimated_retrofit_cost,estimated_annual_savings,payback_period_years,estimated_emissions_reduction_percent,retrofit_priority,implementation_complexity,lifecycle_cost_estimate,lifecycle_cost_per_sqft,building_performance_risk_score,building_performance_risk_category
BLDG_467,FRED MEYER BALLARD,Retail,Seattle,4C (Marine),1999,25,164437.0,1,Retail,0.89,Concrete,Masonry,0.41,High,District Heating,Smart LED,True,324.1,False,None,30805500.0,31258300.0,452800.0,0.0147,190.09,Cascade Building Group,0,None,False,15211055.0,88.80000305,483800.0,28300.0,220500.0,732600.0,4.46,255.4,1.55,84,Excellent,LED Lighting Retrofit,49000.0,87100.0,0.56,11.01,Critical,Low,53236300.0,323.75,1,Low Risk
BLDG_50490,CLEMENT PLACE,Residential,Seattle,4C (Marine),2019,5,58140.0,6,Residential,0.84,Brick,Masonry,0.25,High,Heat Pump,Smart LED,True,192.5,False,Certified,13063400.0,13562400.0,499000.0,0.0382,233.27,Summit Contractors,49,Contractor Delay,True,2939360.0,52.40000153,74000.0,26500.0,68200.0,168700.0,2.9,77.5,1.37,81,Excellent,LED Lighting Retrofit,19300.0,13300.0,1.45,10.66,Critical,Low,18623400.0,320.32,3,Low Risk
BLDG_22866,FISHERMAN'S COMMERCE BLDG,Office,Seattle,4C (Marine),1983,41,40571.0,4,Office,0.95,Steel,Window Wall,0.49,High,High Efficiency HVAC,LED,True,113.6,False,Certified,11460900.0,11548000.0,87100.0,0.0076,284.64,Summit Contractors,0,None,False,884056.0,36.79999924,13900.0,9300.0,58800.0,82000.0,2.02,5.1,0.17,75,Good,Solar Panel Installation,79000.0,3900.0,20.26,15.97,Low,Medium,14008000.0,345.27,2,Low Risk
BLDG_27343,RAVENNA WOODS CONDOMINIUM,Residential,Seattle,4C (Marine),1981,43,42448.0,3,Residential,0.85,Steel,Window Wall,0.43,High,High Efficiency HVAC,LED,True,335.2,False,Silver,10944500.0,12043300.0,1098800.0,0.1004,283.72,Apex Builders,72,Labor Shortage,True,1178282.0,27.79999924,16500.0,18200.0,61000.0,95700.0,2.25,6.8,0.16,82,Excellent,Solar Panel Installation,81600.0,4100.0,19.9,16.21,Low,Medium,14914300.0,351.35,2,Low Risk
BLDG_21898,HALFON CANDY CO.,Mixed Use,Seattle,4C (Marine),1978,46,31300.0,1,Mixed Use,0.87,Composite,Curtain Wall,0.51,Low,Standard HVAC,LED,False,0.0,False,None,8971000.0,12163800.0,3192800.0,0.3559,388.62,Cascade Building Group,144,Design Change,True,1715006.0,54.79999924,60000.0,8900.0,59700.0,128600.0,4.11,87.8,2.81,41,Fair,HVAC Upgrade,60400.0,13200.0,4.58,24.41,High,Medium,16021800.0,511.88,10,Critical Risk
BLDG_23306,THE MONTICELLO APTS,Residential,Seattle,4C (Marine),1957,67,51098.0,3,Residential,0.92,Concrete,Curtain Wall,0.35,High,Mixed System,Smart LED,False,0.0,False,Certified,11495000.0,11495000.0,0.0,0.0,224.96,Cascade Building Group,0,None,False,1970128.0,38.59999847,69000.0,25600.0,76700.0,171300.0,3.35,11.4,0.22,78,Good,Water Efficiency Upgrade,13200.0,7200.0,1.83,2.62,Critical,Low,16634000.0,325.53,4,Medium Risk
BLDG_19799,ANNARON,Residential,Seattle,4C (Marine),1965,59,20296.0,3,Residential,0.95,Glass-heavy facade,Curtain Wall,0.67,Low,Mixed System,Smart LED,False,0.0,False,Silver,4903200.0,4971400.0,68200.0,0.0139,244.94,Summit Contractors,0,None,False,596487.0,30.5,20900.0,11300.0,35100.0,67300.0,3.32,3.5,0.18,72,Good,Building Automation System,16100.0,4900.0,3.29,14.45,Critical,Medium,6990400.0,344.42,5,Medium Risk
BLDG_21951,507 NORTHGATE,Residential,Seattle,4C (Marine),2008,16,295410.0,5,Residential,0.96,Composite,Insulated Panels,0.42,Medium,Standard HVAC,Fluorescent,False,0.0,False,None,62435100.0,62435100.0,0.0,0.0,211.35,Cascade Building Group,0,None,False,8975738.0,52.59999847,314200.0,143300.0,381300.0,838800.0,2.84,135.9,0.79,30,Poor,Deep Energy Retrofit,1300700.0,189200.0,6.87,41.95,High,High,87599100.0,296.53,5,Medium Risk
BLDG_23102,HARBOUR HEIGHTS CONDOMINIUM,Residential,Seattle,4C (Marine),1980,44,125258.0,18,Residential,0.88,Steel,Window Wall,0.42,Medium,Mixed System,Fluorescent,False,0.0,False,None,28361700.0,38143700.0,9782000.0,0.3449,304.52,Pacific Structures,145,Design Change,True,6990654.0,57.5,244700.0,58900.0,184300.0,487900.0,3.9,228.2,1.82,49,Fair,LED Lighting Retrofit,38100.0,44000.0,0.87,11.25,Critical,Low,52780700.0,421.38,9,High Risk
BLDG_23466,THE QUEENSBOROUGH,Residential,Seattle,4C (Marine),1950,74,129860.0,8,Residential,0.95,Concrete,Curtain Wall,0.35,High,Heat Pump,Smart LED,True,178.1,False,Gold,31243500.0,34720900.0,3477400.0,0.1113,267.37,Emerald City Construction,73,Labor Shortage,True,1270258.0,15.19999981,17800.0,64800.0,194300.0,276900.0,2.13,7.4,0.09,100,Excellent,Solar Panel Installation,198200.0,12600.0,15.73,23.93,Low,Medium,43027900.0,331.34,2,Low Risk
BLDG_25526,WATERFRONT AT ALKI BEACH CONDOMINIUM,Residential,Seattle,4C (Marine),1996,28,43222.0,6,Residential,0.89,Timber,Masonry,0.47,High,High Efficiency HVAC,Smart LED,True,437.4,False,Platinum,12495400.0,12495400.0,0.0,0.0,289.1,Emerald City Construction,0,None,False,1485533.0,34.40000153,20800.0,22000.0,63300.0,106100.0,2.45,44.8,1.04,90,Excellent,Water Efficiency Upgrade,11800.0,6200.0,1.9,4.82,Critical,Low,15678400.0,362.74,1,Low Risk
BLDG_50489,BROOKLYN 65 (SEDU APTS),Residential,Seattle,4C (Marine),2019,5,26255.0,6,Residential,0.9,Steel,Insulated Panels,0.55,High,Heat Pump,LED,True,120.7,False,Gold,6546400.0,6546400.0,0.0,0.0,249.34,Summit Contractors,0,None,False,1096345.0,41.79999924,20300.0,11900.0,31800.0,64000.0,2.44,21.1,0.8,96,Excellent,Solar Panel Installation,65000.0,2900.0,22.41,27.81,Low,Medium,8466400.0,322.47,0,Low Risk
BLDG_26846,WASHINGTON TERRACE APTS,Residential,Seattle,4C (Marine),2005,19,134974.0,7,Residential,0.88,Steel,Rain Screen,0.52,High,District Heating,Smart LED,True,372.4,False,Platinum,32572400.0,34722200.0,2149800.0,0.066,257.25,Summit Contractors,53,Labor Shortage,True,3635628.0,30.10000038,71400.0,68400.0,161000.0,300800.0,2.23,70.7,0.66,99,Excellent,Solar Panel Installation,205000.0,13000.0,15.77,16.06,Low,Medium,43746200.0,324.11,0,Low Risk
BLDG_376,5TH & BELL BUILDING,Office,Seattle,4C (Marine),2002,22,287471.0,6,Office,0.95,Concrete,Window Wall,0.42,High,High Efficiency HVAC,LED,False,0.0,False,Silver,87875300.0,87875300.0,0.0,0.0,305.68,Cascade Building Group,0,None,False,10889930.0,54.0,381100.0,69300.0,352600.0,803000.0,2.79,65.3,0.32,78,Good,Solar Panel Installation,408200.0,27800.0,14.68,25.56,Low,Medium,111965300.0,389.48,2,Low Risk
BLDG_24376,SE Seattle Community Health Center,Government,Seattle,4C (Marine),1990,34,38352.0,2,Government,0.78,Glass-heavy facade,Curtain Wall,0.81,Medium,Heat Pump,LED,False,0.0,True,None,14789000.0,14789000.0,0.0,0.0,385.61,Apex Builders,0,None,False,1797745.0,65.40000153,62900.0,8400.0,56500.0,127800.0,3.33,10.4,0.38,61,Good,Water Efficiency Upgrade,10900.0,2400.0,4.54,2.42,High,Low,18623000.0,485.58,2,Low Risk
BLDG_50016,AMLI MARK 24 APTS,Residential,Seattle,4C (Marine),2014,10,418285.0,7,Residential,0.88,Glass-heavy facade,Curtain Wall,0.77,Medium,Heat Pump,LED,True,301.0,False,Gold,111766600.0,171014100.0,59247500.0,0.5301,408.85,Summit Contractors,228,Design Change,True,8435872.0,29.0,250100.0,195500.0,523700.0,969300.0,2.32,161.6,0.56,100,Excellent,Building Automation System,155400.0,63700.0,2.44,11.18,Critical,Medium,200093100.0,478.37,2,Low Risk
BLDG_457,1441 LAKE UNION CENTER,Office,Seattle,4C (Marine),2001,23,103697.0,3,Office,0.95,Steel,Masonry,0.44,Medium,Electric Resistance,Incandescent,False,0.0,False,None,28715100.0,29186000.0,470900.0,0.0164,281.45,Summit Contractors,42,Permit Delay,True,13477462.0,212.1000061,471700.0,24600.0,123200.0,619500.0,5.97,353.7,6.31,1,Poor,Deep Energy Retrofit,495500.0,216600.0,2.29,44.88,Critical,High,47771000.0,460.68,8,High Risk
BLDG_25849,OLETA,Residential,Seattle,4C (Marine),1910,114,21264.0,3,Residential,0.92,Timber,Curtain Wall,0.35,High,Heat Pump,Smart LED,False,0.0,False,Silver,5324800.0,5380200.0,55400.0,0.0104,253.02,Summit Contractors,0,None,False,388223.0,18.29999924,13600.0,10300.0,36500.0,60400.0,2.84,3.6,0.17,100,Excellent,Building Automation System,16400.0,3900.0,4.21,15.39,High,Medium,7192200.0,338.23,2,Low Risk
BLDG_20503,SEATTLE CHILDREN'S HOSPITAL  (ODESSA BROWN CHILDREN'S CLINIC),Healthcare,Seattle,4C (Marine),1990,34,39000.0,2,Healthcare,0.97,Brick,Masonry,0.15,Medium,Heat Pump,LED,False,0.0,False,Gold,19387800.0,19581700.0,193900.0,0.01,502.09,Cascade Building Group,23,Permit Delay,True,1410028.0,36.20000076,49400.0,26700.0,52300.0,128400.0,3.29,20.2,0.52,95,Excellent,Solar Panel Installation,77000.0,3800.0,20.26,26.42,Low,Medium,23433700.0,600.86,1,Low Risk
BLDG_21917,LAKEVIEW MED BLDG,Healthcare,Seattle,4C (Marine),1967,57,38378.0,3,Healthcare,0.94,Glass-heavy facade,Curtain Wall,0.69,Low,Mixed System,LED,False,0.0,False,Certified,19600800.0,19883100.0,282300.0,0.0144,518.09,Pacific Structures,0,None,False,1979570.0,67.69999695,69300.0,29600.0,60000.0,158900.0,4.14,54.2,1.41,69,Good,Building Automation System,22400.0,13400.0,1.67,12.16,Critical,Medium,24650100.0,642.3,5,Medium Risk
BLDG_27590,MERIDIAN 106 CONDOS CONDOMINIUM,Residential,Seattle,4C (Marine),1979,45,20806.0,4,Residential,0.88,Brick,Masonry,0.34,High,Heat Pump,Smart LED,False,0.0,False,Certified,4794400.0,5225400.0,431000.0,0.0899,251.15,Summit Contractors,48,Material Shortage,True,562324.0,27.0,19700.0,10600.0,33000.0,63300.0,3.04,3.3,0.16,76,Good,Water Efficiency Upgrade,7700.0,3000.0,2.57,4.79,Critical,Low,7124400.0,342.42,3,Low Risk
BLDG_23172,"TAVONA CONDOMINIUM, UNIT C - 3",Residential,Seattle,4C (Marine),2005,19,66013.0,4,Residential,0.94,Concrete,Curtain Wall,0.53,Medium,High Efficiency HVAC,LED,False,0.0,False,Gold,15409700.0,17653400.0,2243700.0,0.1456,267.42,Pacific Structures,114,Supply Chain Issue,True,1621183.0,33.40000153,56700.0,33900.0,77900.0,168500.0,2.55,9.4,0.14,63,Good,Water Efficiency Upgrade,15900.0,9500.0,1.67,2.69,Critical,Low,22708400.0,344.0,2,Low Risk
BLDG_23574,OLYMPIC WEST APTS,Residential,Seattle,4C (Marine),1970,54,54820.0,9,Residential,0.95,Timber,Window Wall,0.36,Low,Standard HVAC,LED,False,0.0,False,None,12218400.0,13264300.0,1045900.0,0.0856,241.96,Cascade Building Group,45,Material Shortage,True,2617442.0,53.09999847,91600.0,26600.0,100700.0,218900.0,3.99,39.3,0.88,51,Fair,Window Replacement,113400.0,11000.0,10.31,11.83,Medium,Medium,19831300.0,361.75,7,High Risk
BLDG_24448,ALFA ROMEO AUTO SHOWROOM,Mixed Use,Seattle,4C (Marine),1913,111,36000.0,1,Mixed Use,0.83,Brick,Masonry,0.26,Low,Electric Resistance,Incandescent,False,0.0,False,None,9983000.0,9983000.0,0.0,0.0,277.31,Apex Builders,0,None,False,1110481.0,61.70000076,38900.0,10800.0,62000.0,111700.0,3.1,30.5,1.7,15,Poor,HVAC Upgrade,67200.0,8600.0,7.81,25.55,High,Medium,13334000.0,370.39,7,High Risk
BLDG_26354,NW MARKET STREET CONDOMINIUM,Residential,Seattle,4C (Marine),1969,55,20143.0,3,Residential,0.87,Glass-heavy facade,Curtain Wall,0.74,Low,Standard HVAC,Smart LED,False,0.0,False,Certified,4959900.0,5076000.0,116100.0,0.0234,252.0,Emerald City Construction,69,Permit Delay,True,551551.0,27.39999962,19300.0,10400.0,37000.0,66700.0,3.31,3.2,0.16,73,Good,LED Lighting Retrofit,8600.0,3500.0,2.46,8.17,Critical,Low,7077000.0,351.34,7,High Risk
BLDG_19673,BELLORA CONDOMINIUM,Residential,Seattle,4C (Marine),2003,21,105707.0,13,Residential,0.87,Concrete,Masonry,0.47,Low,Heat Pump,Fluorescent,False,0.0,False,Certified,24265200.0,25126600.0,861400.0,0.0355,237.7,Emerald City Construction,67,Permit Delay,True,4653858.0,44.0,162900.0,45000.0,127900.0,335800.0,3.18,144.4,1.37,68,Good,LED Lighting Retrofit,32600.0,29300.0,1.11,11.98,Critical,Low,35200600.0,333.0,6,Medium Risk
BLDG_26100,THE DANIELS APTS,Residential,Seattle,4C (Marine),1995,29,63590.0,3,Residential,0.96,Glass-heavy facade,Curtain Wall,0.75,High,High Efficiency HVAC,Smart LED,False,0.0,False,Gold,16784000.0,18908900.0,2124900.0,0.1266,297.36,Emerald City Construction,98,Labor Shortage,True,1180307.0,24.0,41300.0,33800.0,82400.0,157500.0,2.48,6.8,0.14,97,Excellent,Building Automation System,31300.0,10300.0,3.04,13.58,Critical,Medium,23633900.0,371.66,3,Low Risk
BLDG_20493,SPRING LAKE APTS,Residential,Seattle,4C (Marine),1986,38,67624.0,3,Residential,0.97,Concrete,Insulated Panels,0.49,High,Heat Pump,LED,False,0.0,False,Platinum,16705800.0,17048300.0,342500.0,0.0205,252.1,Emerald City Construction,14,Weather,True,613009.0,12.10000038,21500.0,37700.0,96800.0,156000.0,2.31,3.6,0.07,100,Excellent,Solar Panel Installation,115200.0,6500.0,17.72,27.8,Low,Medium,21728300.0,321.31,2,Low Risk
BLDG_25062,MURAL APARTMENTS,Residential,Seattle,4C (Marine),2008,16,156605.0,7,Residential,0.97,Composite,Rain Screen,0.26,High,High Efficiency HVAC,LED,True,31.9,False,Silver,37821600.0,38385100.0,563500.0,0.0149,245.11,Cascade Building Group,0,None,False,3549665.0,31.10000038,119500.0,81200.0,181700.0,382400.0,2.44,81.0,0.71,100,Excellent,Solar Panel Installation,233800.0,15100.0,15.48,17.72,Low,Medium,49857100.0,318.36,0,Low Risk
BLDG_21555,DEXTER PLACE CONDOMINIUM,Residential,Seattle,4C (Marine),1985,39,22984.0,4,Residential,0.86,Glass-heavy facade,Curtain Wall,0.77,High,Heat Pump,Smart LED,True,254.2,False,Platinum,6564700.0,6606100.0,41400.0,0.0063,287.42,Emerald City Construction,0,None,False,106503.0,7.0,1500.0,10100.0,34100.0,45700.0,1.99,0.6,0.03,100,Excellent,Solar Panel Installation,65000.0,2900.0,22.41,25.87,Low,Medium,7977100.0,347.07,0,Low Risk
BLDG_23571,GLEN EDEN APTS,Residential,Seattle,4C (Marine),1929,95,36282.0,3,Residential,0.93,Steel,Curtain Wall,0.54,Medium,High Efficiency HVAC,LED,True,116.6,False,Silver,8964200.0,10275700.0,1311500.0,0.1463,283.22,Cascade Building Group,87,Material Shortage,True,1076604.0,34.29999924,20200.0,19300.0,60600.0,100100.0,2.76,27.5,0.87,94,Excellent,Water Efficiency Upgrade,10500.0,5400.0,1.94,3.41,Critical,Low,13278700.0,365.99,3,Low Risk
BLDG_27868,PARK ROYAL APARTMENTS,Residential,Seattle,4C (Marine),1988,36,28080.0,4,Residential,0.96,Composite,Rain Screen,0.52,High,Heat Pump,LED,False,0.0,False,Gold,6844600.0,6932900.0,88300.0,0.0129,246.9,Apex Builders,0,None,False,649840.0,23.10000038,22700.0,15900.0,36900.0,75500.0,2.69,3.8,0.15,90,Excellent,Solar Panel Installation,65000.0,2900.0,22.41,17.58,Low,Medium,9197900.0,327.56,2,Low Risk
BLDG_26319,WING LUKE ELEMENTARY SCHOOL (SPS-DISTRICT) -INACTIVE,Educational,Seattle,4C (Marine),1971,53,52901.0,2,Educational,0.88,Concrete,Insulated Panels,0.43,Medium,Heat Pump,Smart LED,False,0.0,False,None,13670500.0,13785300.0,114800.0,0.0084,260.59,Summit Contractors,0,None,False,2599932.0,48.29999924,91000.0,10500.0,86800.0,188300.0,3.56,76.6,1.45,83,Excellent,LED Lighting Retrofit,17800.0,16400.0,1.09,11.43,Critical,Low,19434300.0,367.37,3,Low Risk
BLDG_23590,500 WEST OLYMPIC PLACE COOP,Residential,Seattle,4C (Marine),1962,62,33164.0,4,Residential,0.94,Concrete,Insulated Panels,0.37,High,High Efficiency HVAC,Smart LED,True,298.8,True,Platinum,8700800.0,9902400.0,1201600.0,0.1381,298.59,Summit Contractors,105,Labor Shortage,True,574182.0,21.29999924,8000.0,18300.0,55100.0,81400.0,2.45,3.3,0.12,96,Excellent,Water Efficiency Upgrade,10000.0,5100.0,1.96,3.06,Critical,Low,12344400.0,372.22,3,Low Risk
BLDG_491,SOUTH TOWER,Office,Seattle,4C (Marine),1970,54,87178.0,5,Office,0.85,Concrete,Insulated Panels,0.25,High,Heat Pump,Smart LED,False,0.0,False,Certified,23686600.0,23999300.0,312700.0,0.0132,275.29,Summit Contractors,0,None,False,2872400.0,43.0,100500.0,18600.0,135000.0,254100.0,2.91,16.7,0.25,80,Excellent,LED Lighting Retrofit,27400.0,18100.0,1.51,11.87,Critical,Low,31622300.0,362.73,3,Low Risk
BLDG_20163,ASPIRA - APARTMENTS,Residential,Seattle,4C (Marine),2008,16,517164.0,37,Residential,0.91,Steel,Masonry,0.35,High,High Efficiency HVAC,Smart LED,False,0.0,False,Silver,123639300.0,139254900.0,15615600.0,0.1263,269.27,Cascade Building Group,100,Labor Shortage,True,12846387.0,33.29999924,449600.0,246300.0,601000.0,1296900.0,2.51,236.4,0.64,84,Excellent,Solar Panel Installation,525000.0,36200.0,14.5,27.23,Low,Medium,178161900.0,344.5,2,Low Risk
BLDG_19862,SEATTLE METROPOLITAN CREDIT UNION- demolished,Office,Seattle,4C (Marine),1979,45,63990.0,3,Office,0.92,Concrete,Curtain Wall,0.29,High,High Efficiency HVAC,Smart LED,False,0.0,False,None,17758400.0,20354700.0,2596300.0,0.1462,318.09,Cascade Building Group,69,Design Change,True,1238510.0,31.79999924,43300.0,14700.0,102200.0,160200.0,2.5,7.2,0.19,80,Excellent,LED Lighting Retrofit,20900.0,7800.0,2.68,10.7,Critical,Low,25160700.0,393.2,4,Medium Risk
BLDG_26150,FAIRMOUNT PARK ELEMENTARY SCHOOL (SPS-DISTRICT),Educational,Seattle,4C (Marine),1964,60,39929.0,2,Educational,0.9,Timber,Insulated Panels,0.47,High,High Efficiency HVAC,Smart LED,False,0.0,False,Gold,11532300.0,11989000.0,456700.0,0.0396,300.26,Cascade Building Group,46,Labor Shortage,True,1758300.0,27.70000076,61500.0,8100.0,61700.0,131300.0,3.29,51.2,1.28,88,Excellent,LED Lighting Retrofit,14200.0,11100.0,1.28,11.27,Critical,Low,15928000.0,398.91,3,Low Risk
BLDG_26695,THE CHURCH IN SEATTLE,Mixed Use,Seattle,4C (Marine),1978,46,27500.0,2,Mixed Use,0.93,Concrete,Window Wall,0.44,Low,Heat Pump,Fluorescent,False,0.0,False,None,8250800.0,8399300.0,148500.0,0.018,305.43,Apex Builders,19,Contractor Delay,True,601126.0,16.60000038,21000.0,8900.0,46800.0,76700.0,2.79,14.0,0.51,66,Good,LED Lighting Retrofit,10700.0,3800.0,2.82,8.69,Critical,Low,10700300.0,389.1,5,Medium Risk
BLDG_492,QUEEN ANNE PLAZA,Office,Seattle,4C (Marine),1985,39,86995.0,4,Office,0.89,Composite,Masonry,0.45,Medium,Heat Pump,LED,True,317.7,False,Gold,26362900.0,29204800.0,2841900.0,0.1078,335.71,Pacific Structures,82,Labor Shortage,True,618668.0,10.60000038,8700.0,19100.0,113300.0,141100.0,1.62,3.6,0.06,100,Excellent,LED Lighting Retrofit,27400.0,1600.0,17.12,10.51,Low,Low,33437800.0,384.36,1,Low Risk
BLDG_27232,MEZZO CONDOMINIUM,Residential,Seattle,4C (Marine),1989,35,20380.0,4,Residential,0.93,Timber,Window Wall,0.43,High,High Efficiency HVAC,LED,True,247.3,False,Gold,5557200.0,5826700.0,269500.0,0.0485,285.9,Cascade Building Group,16,Weather,True,582589.0,31.20000076,8200.0,9900.0,27700.0,45800.0,2.25,3.4,0.17,86,Excellent,LED Lighting Retrofit,8700.0,1500.0,5.8,9.12,High,Low,7200700.0,353.32,0,Low Risk
BLDG_760,TWO PINE,Office,Seattle,4C (Marine),1908,116,132998.0,10,Office,0.92,Concrete,Masonry,0.33,High,District Heating,Smart LED,True,327.8,False,Gold,38877900.0,41502200.0,2624300.0,0.0675,312.05,Cascade Building Group,41,Material Shortage,True,3974464.0,28.70000076,89900.0,29200.0,223600.0,342700.0,2.58,153.1,1.15,97,Excellent,LED Lighting Retrofit,40200.0,16200.0,2.48,8.81,Critical,Low,51783200.0,389.35,2,Low Risk
BLDG_49988,EVOLVE APARTMENTS,Residential,Seattle,4C (Marine),2015,9,107556.0,6,Residential,0.77,Brick,Masonry,0.16,High,High Efficiency HVAC,Smart LED,False,0.0,False,Platinum,25719100.0,29929300.0,4210200.0,0.1637,278.27,Summit Contractors,137,Labor Shortage,True,2346945.0,33.29999924,82100.0,43300.0,119100.0,244500.0,2.27,13.6,0.13,88,Excellent,Water Efficiency Upgrade,23400.0,12100.0,1.93,2.18,Critical,Low,37264300.0,346.46,3,Low Risk
BLDG_243,VAN ASSELT BLDG RENOVATED (SPS-DISTRICT),Educational,Seattle,4C (Marine),1925,99,143516.0,1,Educational,0.9,Concrete,Insulated Panels,0.54,Low,Heat Pump,Fluorescent,False,0.0,False,None,39197900.0,39197900.0,0.0,0.0,273.13,Emerald City Construction,0,None,False,4588624.0,34.70000076,160600.0,29100.0,230000.0,419700.0,2.92,152.2,1.06,64,Good,LED Lighting Retrofit,43200.0,28900.0,1.49,11.15,Critical,Low,51788900.0,360.86,5,Medium Risk
BLDG_24858,SPENCER APTS,Residential,Seattle,4C (Marine),1969,55,46720.0,3,Residential,0.94,Glass-heavy facade,Curtain Wall,0.73,High,High Efficiency HVAC,Smart LED,False,0.0,False,Certified,12184000.0,12259500.0,75500.0,0.0062,262.4,Emerald City Construction,0,None,False,881486.0,32.29999924,30900.0,22700.0,79600.0,133200.0,2.85,5.1,0.19,76,Good,LED Lighting Retrofit,16100.0,5600.0,2.88,10.93,Critical,Low,16255500.0,347.93,3,Low Risk
BLDG_22517,CROWN POINT APTS,Residential,Seattle,4C (Marine),1988,36,32076.0,3,Residential,0.93,Glass-heavy facade,Curtain Wall,0.82,High,District Heating,Smart LED,True,230.4,False,Gold,8801700.0,8900300.0,98600.0,0.0112,277.48,Apex Builders,0,None,False,620510.0,26.0,8700.0,17300.0,45900.0,71900.0,2.24,3.6,0.15,91,Excellent,Water Efficiency Upgrade,9800.0,4800.0,2.04,2.96,Critical,Low,11057300.0,344.72,1,Low Risk
BLDG_850,LESCHI ELEMENTARY SCHOOL (SPS-DISTRICT),Educational,Seattle,4C (Marine),1988,36,55353.0,3,Educational,0.94,Composite,Insulated Panels,0.42,High,District Heating,Smart LED,False,0.0,False,None,14096300.0,14268300.0,172000.0,0.0122,257.77,Emerald City Construction,27,Contractor Delay,True,1309213.0,23.79999924,45800.0,10600.0,73100.0,129500.0,2.34,7.6,0.14,79,Good,Water Efficiency Upgrade,14000.0,3000.0,4.67,4.12,High,Low,18153300.0,327.96,2,Low Risk
BLDG_27561,OVERSEAS CASING CO,Mixed Use,Seattle,4C (Marine),1961,63,25577.0,1,Mixed Use,0.93,Concrete,Curtain Wall,0.38,High,High Efficiency HVAC,LED,False,0.0,False,None,7639800.0,7716200.0,76400.0,0.01,301.69,Pacific Structures,20,Permit Delay,True,584355.0,22.79999924,20500.0,8200.0,38500.0,67200.0,2.63,4.6,0.18,79,Good,Solar Panel Installation,65000.0,2900.0,22.41,24.8,Low,Medium,9732200.0,380.51,3,Low Risk
BLDG_46,SEATTLE WAREHOUSE OFFICE BUILDING- DEMOLISHED,Mixed Use,Seattle,4C (Marine),1961,63,714095.0,2,Mixed Use,0.89,Steel,Window Wall,0.44,Low,Standard HVAC,Incandescent,False,0.0,False,None,202433100.0,202433100.0,0.0,0.0,283.48,Summit Contractors,0,None,False,47843892.0,66.90000153,1674500.0,205200.0,1325200.0,3204900.0,4.49,277.5,0.39,1,Poor,HVAC Upgrade,1050400.0,368400.0,2.85,24.41,Critical,Medium,298580100.0,418.12,8,High Risk
BLDG_35391,LUMEN COMMERCIAL,Retail,Seattle,4C (Marine),2006,18,34010.0,4,Retail,0.94,Brick,Masonry,0.23,Medium,Standard HVAC,Fluorescent,False,0.0,False,None,6059100.0,6123300.0,64200.0,0.0106,180.04,Apex Builders,0,None,False,3467070.0,109.0999985,121300.0,5900.0,42300.0,169500.0,4.98,20.1,0.59,4,Poor,HVAC Upgrade,64300.0,26700.0,2.41,22.76,Critical,Medium,11208300.0,329.56,5,Medium Risk
BLDG_50001,REO FLATS APTS,Residential,Seattle,4C (Marine),2013,11,118800.0,7,Residential,0.9,Brick,Masonry,0.25,High,High Efficiency HVAC,LED,False,0.0,False,Platinum,28087400.0,28272800.0,185400.0,0.0066,237.99,Emerald City Construction,0,None,False,3782212.0,40.20000076,132400.0,58600.0,136600.0,327600.0,2.76,88.6,1.0,90,Excellent,LED Lighting Retrofit,36300.0,23800.0,1.53,9.62,Critical,Low,38100800.0,320.71,1,Low Risk
