cost_id,building_id,estimated_construction_cost,actual_construction_cost,cost_overrun_amount,cost_overrun_percentage,contractor_name,project_start_date,planned_duration_days,delay_days,delay_reason,planned_completion_date,actual_duration_days,actual_completion_date,material_cost,labor_cost,equipment_cost,design_consulting_cost,permit_cost
COST_0133,BLDG_50501,20833900.0,20892200.0,58300.0,0.0028,Emerald City Construction,2016-06-15,228,0,None,2017-01-29,228,2017-01-29,9853100.0,6986600.0,2003300.0,1403800.0,645400.0
COST_0134,BLDG_50476,65681100.0,66975000.0,1293900.0,0.0197,Pacific Structures,2016-03-22,343,33,Weather,2017-02-28,376,2017-04-02,28610700.0,23854400.0,6286000.0,3514300.0,4709600.0
COST_0135,BLDG_25218,8616000.0,8637500.0,21500.0,0.0025,Apex Builders,2013-09-11,203,0,None,2014-04-02,203,2014-04-02,3672900.0,2961500.0,937000.0,588700.0,477400.0
COST_0136,BLDG_49947,69934600.0,72298400.0,2363800.0,0.0338,Emerald City Construction,2013-08-27,445,80,Permit Delay,2014-11-15,525,2015-02-03,30405900.0,25941200.0,7874000.0,4015200.0,4062100.0
COST_0137,BLDG_25,34882200.0,41419100.0,6536900.0,0.1874,Emerald City Construction,2013-07-23,287,140,Labor Shortage,2014-05-06,427,2014-09-23,18306700.0,14001500.0,4247600.0,2623600.0,2239700.0
COST_0138,BLDG_26188,39198100.0,39441100.0,243000.0,0.0062,Apex Builders,2013-08-23,295,0,None,2014-06-14,295,2014-06-14,18796100.0,14314900.0,3789500.0,2531600.0,9000.0
COST_0139,BLDG_337,141943300.0,142312400.0,369100.0,0.0026,Emerald City Construction,2013-03-08,562,0,None,2014-09-21,562,2014-09-21,67529900.0,50824600.0,15237700.0,7911800.0,808400.0
COST_0140,BLDG_21357,6908700.0,6928000.0,19300.0,0.0028,Emerald City Construction,2013-08-13,213,0,None,2014-03-14,213,2014-03-14,2957600.0,2414200.0,744700.0,388500.0,423000.0
COST_0141,BLDG_19535,8887200.0,8953000.0,65800.0,0.0074,Cascade Building Group,2013-01-10,180,0,None,2013-07-09,180,2013-07-09,3767000.0,2916900.0,1006000.0,574100.0,689000.0
COST_0142,BLDG_87,22074500.0,22105400.0,30900.0,0.0014,Emerald City Construction,2014-05-05,268,0,None,2015-01-28,268,2015-01-28,10280300.0,7905300.0,2486200.0,1182700.0,250900.0
COST_0143,BLDG_20153,10136900.0,10186600.0,49700.0,0.0049,Emerald City Construction,2013-01-22,212,0,None,2013-08-22,212,2013-08-22,4465700.0,3784900.0,843300.0,684200.0,408500.0
COST_0144,BLDG_837,26230400.0,26529400.0,299000.0,0.0114,Pacific Structures,2013-06-14,268,0,None,2014-03-09,268,2014-03-09,12471000.0,8761700.0,2519300.0,1444700.0,1332700.0
COST_0145,BLDG_21671,19562300.0,19769700.0,207400.0,0.0106,Apex Builders,2013-12-20,239,0,None,2014-08-16,239,2014-08-16,8558800.0,6426800.0,1913700.0,1127300.0,1743100.0
COST_0146,BLDG_20880,9088600.0,9214900.0,126300.0,0.0139,Pacific Structures,2013-06-22,234,0,None,2014-02-11,234,2014-02-11,4142400.0,2970600.0,1049400.0,509900.0,542600.0
COST_0147,BLDG_26129,4643500.0,5418500.0,775000.0,0.1669,Summit Contractors,2013-01-05,224,101,Material Shortage,2013-08-17,325,2013-11-26,2286500.0,1744300.0,542200.0,297500.0,548000.0
COST_0148,BLDG_652,44560600.0,44560600.0,0.0,0.0,Pacific Structures,2013-02-14,282,0,None,2013-11-23,282,2013-11-23,21107600.0,16510800.0,4436100.0,3100400.0,-594300.0
COST_0149,BLDG_23075,5464400.0,5504300.0,39900.0,0.0073,Summit Contractors,2013-07-25,207,0,None,2014-02-17,207,2014-02-17,2370600.0,2001700.0,562300.0,303100.0,266600.0
COST_0150,BLDG_50543,23231300.0,23995600.0,764300.0,0.0329,Summit Contractors,2016-09-15,269,46,Weather,2017-06-11,315,2017-07-27,10502400.0,7969800.0,2041800.0,1477300.0,2004300.0
COST_0151,BLDG_49921,44498800.0,49424800.0,4926000.0,0.1107,Pacific Structures,2013-11-16,320,38,Design Change,2014-10-02,358,2014-11-09,22181000.0,18535600.0,5071600.0,3208000.0,428600.0
COST_0152,BLDG_20444,7488500.0,7660000.0,171500.0,0.0229,Cascade Building Group,2013-09-27,216,28,Material Shortage,2014-05-01,244,2014-05-29,3341900.0,2513400.0,781800.0,389400.0,633500.0
COST_0153,BLDG_24624,19129000.0,19239900.0,110900.0,0.0058,Pacific Structures,2013-07-07,203,0,None,2014-01-26,203,2014-01-26,8127100.0,6588700.0,2119800.0,1301200.0,1103100.0
COST_0154,BLDG_26118,30395700.0,30395700.0,0.0,0.0,Apex Builders,2014-01-11,299,0,None,2014-11-06,299,2014-11-06,12819200.0,10551200.0,3202700.0,1612700.0,2209900.0
COST_0155,BLDG_27100,150593800.0,152506300.0,1912500.0,0.0127,Pacific Structures,2013-11-06,539,0,None,2015-04-29,539,2015-04-29,72793200.0,49496500.0,18026400.0,9419000.0,2771200.0
COST_0156,BLDG_578,18272200.0,18440300.0,168100.0,0.0092,Cascade Building Group,2013-05-08,211,0,None,2013-12-05,211,2013-12-05,8105100.0,6285300.0,1534300.0,1158500.0,1357100.0
COST_0157,BLDG_50460,134232100.0,156903900.0,22671800.0,0.1689,Pacific Structures,2016-08-27,639,123,Labor Shortage,2018-05-28,762,2018-09-28,69047700.0,51168400.0,17395300.0,9820800.0,9471700.0
COST_0158,BLDG_627,18418800.0,18673000.0,254200.0,0.0138,Cascade Building Group,2013-04-01,231,0,None,2013-11-18,231,2013-11-18,8876700.0,6860200.0,2055200.0,1207600.0,-326700.0
COST_0159,BLDG_22650,14798600.0,14798600.0,0.0,0.0,Apex Builders,2013-06-26,208,0,None,2014-01-20,208,2014-01-20,6957800.0,4777100.0,1343300.0,1015600.0,704800.0
COST_0160,BLDG_50017,17163200.0,17163200.0,0.0,0.0,Emerald City Construction,2013-01-21,220,0,None,2013-08-29,220,2013-08-29,7916000.0,5509900.0,1852600.0,1176300.0,708400.0
COST_0161,BLDG_633,59112500.0,59112500.0,0.0,0.0,Cascade Building Group,2013-05-19,345,0,None,2014-04-29,345,2014-04-29,27162800.0,21514000.0,6288000.0,3639100.0,508600.0
COST_0162,BLDG_20390,42112500.0,42407300.0,294800.0,0.007,Cascade Building Group,2013-05-22,305,0,None,2014-03-23,305,2014-03-23,19849400.0,15557200.0,3899300.0,2434100.0,667300.0
COST_0163,BLDG_20898,8699300.0,8758500.0,59200.0,0.0068,Cascade Building Group,2013-05-17,197,0,None,2013-11-30,197,2013-11-30,3767300.0,3063200.0,954200.0,494200.0,479600.0
COST_0164,BLDG_20496,15805400.0,15819600.0,14200.0,0.0009,Apex Builders,2013-12-12,213,0,None,2014-07-13,213,2014-07-13,7274700.0,5364000.0,1854500.0,1071500.0,254900.0
COST_0165,BLDG_23006,6254800.0,6683300.0,428500.0,0.0685,Summit Contractors,2013-07-15,196,29,Labor Shortage,2014-01-27,225,2014-02-25,2846400.0,2233500.0,616300.0,448200.0,538900.0
COST_0166,BLDG_23637,5014300.0,5624000.0,609700.0,0.1216,Cascade Building Group,2013-03-23,195,72,Labor Shortage,2013-10-04,267,2013-12-15,2404800.0,1839200.0,670400.0,314500.0,395100.0
COST_0167,BLDG_21098,32504300.0,32504300.0,0.0,0.0,Apex Builders,2013-05-13,308,0,None,2014-03-17,308,2014-03-17,14125200.0,11345700.0,2892000.0,1724300.0,2417100.0
COST_0168,BLDG_27277,7512900.0,9174800.0,1661900.0,0.2212,Emerald City Construction,2013-12-19,232,88,Design Change,2014-08-08,320,2014-11-04,4244200.0,3206300.0,783400.0,616800.0,324100.0
COST_0169,BLDG_22676,6428600.0,6428600.0,0.0,0.0,Cascade Building Group,2013-11-06,188,0,None,2014-05-13,188,2014-05-13,3044300.0,2233000.0,534100.0,399600.0,217600.0
COST_0170,BLDG_23323,21073000.0,21073000.0,0.0,0.0,Summit Contractors,2013-01-06,230,0,None,2013-08-24,230,2013-08-24,9724100.0,7727400.0,1866000.0,1185600.0,569900.0
COST_0171,BLDG_21178,8463300.0,8555500.0,92200.0,0.0109,Apex Builders,2013-04-04,193,0,None,2013-10-14,193,2013-10-14,3807200.0,2789000.0,801700.0,532300.0,625300.0
COST_0172,BLDG_447,30175900.0,30483700.0,307800.0,0.0102,Emerald City Construction,2013-05-13,260,0,None,2014-01-28,260,2014-01-28,13742700.0,10980200.0,3332700.0,1564500.0,863600.0
COST_0173,BLDG_116,47562000.0,47562000.0,0.0,0.0,Summit Contractors,2013-09-17,271,0,None,2014-06-15,271,2014-06-15,22008800.0,16365800.0,3942000.0,2559000.0,2686400.0
COST_0174,BLDG_23311,174281600.0,215377200.0,41095600.0,0.2358,Emerald City Construction,2013-03-27,471,134,Material Shortage,2014-07-11,605,2014-11-22,98383600.0,72034400.0,21600300.0,13119900.0,10239000.0
COST_0175,BLDG_22524,4817800.0,5748600.0,930800.0,0.1932,Summit Contractors,2013-04-18,224,141,Labor Shortage,2013-11-28,365,2014-04-18,2597000.0,2074600.0,579200.0,349400.0,148400.0
COST_0176,BLDG_115,22144100.0,25773500.0,3629400.0,0.1639,Pacific Structures,2013-09-27,227,72,Design Change,2014-05-12,299,2014-07-23,11191000.0,8553200.0,2296900.0,1415800.0,2316600.0
COST_0177,BLDG_20976,7066300.0,7066300.0,0.0,0.0,Pacific Structures,2013-07-01,180,0,None,2013-12-28,180,2013-12-28,3229400.0,2359100.0,578200.0,492100.0,407500.0
COST_0178,BLDG_19472,13361600.0,13431100.0,69500.0,0.0052,Pacific Structures,2013-09-06,206,0,None,2014-03-31,206,2014-03-31,5656100.0,5102600.0,1195400.0,782300.0,694700.0
COST_0179,BLDG_138,73838300.0,73838300.0,0.0,0.0,Emerald City Construction,2013-02-01,389,0,None,2014-02-25,389,2014-02-25,33493300.0,27565300.0,6587500.0,4738300.0,1453900.0
COST_0180,BLDG_24289,6762000.0,6834400.0,72400.0,0.0107,Pacific Structures,2013-06-07,190,0,None,2013-12-14,190,2013-12-14,3207000.0,2472900.0,734800.0,377000.0,42700.0
COST_0181,BLDG_19621,8010200.0,8109500.0,99300.0,0.0124,Apex Builders,2013-10-06,190,0,None,2014-04-14,190,2014-04-14,3493500.0,2748700.0,724600.0,474300.0,668400.0
COST_0182,BLDG_597,85669700.0,86115200.0,445500.0,0.0052,Apex Builders,2013-07-06,409,0,None,2014-08-19,409,2014-08-19,36758500.0,30330000.0,8061300.0,5737400.0,5228000.0
COST_0183,BLDG_50328,10998400.0,10998400.0,0.0,0.0,Pacific Structures,2015-08-02,219,0,None,2016-03-08,219,2016-03-08,5259600.0,3603000.0,900700.0,736600.0,498500.0
COST_0184,BLDG_24712,10315500.0,10476400.0,160900.0,0.0156,Summit Contractors,2013-09-25,227,29,Labor Shortage,2014-05-10,256,2014-06-08,4930300.0,3562400.0,1099600.0,552200.0,331900.0
COST_0185,BLDG_26154,7572500.0,11070200.0,3497700.0,0.4619,Summit Contractors,2013-11-09,220,210,Design Change,2014-06-17,430,2015-01-13,4850100.0,3587600.0,1095600.0,632000.0,904900.0
COST_0186,BLDG_24515,13811300.0,13811300.0,0.0,0.0,Emerald City Construction,2013-07-09,247,0,None,2014-03-13,247,2014-03-13,5973600.0,4925400.0,1295500.0,746700.0,870100.0
COST_0187,BLDG_49712,66106000.0,86830200.0,20724200.0,0.3135,Summit Contractors,2013-01-03,354,136,Design Change,2013-12-23,490,2014-05-08,38209000.0,32253100.0,9387700.0,5887600.0,1092800.0
COST_0188,BLDG_20480,19403200.0,19975600.0,572400.0,0.0295,Cascade Building Group,2013-02-11,219,37,Weather,2013-09-18,256,2013-10-25,8906600.0,7362500.0,2143100.0,1300000.0,263400.0
COST_0189,BLDG_385,65438200.0,65647600.0,209400.0,0.0032,Summit Contractors,2013-01-21,363,0,None,2014-01-19,363,2014-01-19,30806100.0,24379200.0,6112900.0,4022000.0,327400.0
COST_0190,BLDG_19661,35612500.0,42122500.0,6510000.0,0.1828,Apex Builders,2013-01-03,296,113,Supply Chain Issue,2013-10-26,409,2014-02-16,18296000.0,13920500.0,4565100.0,2653800.0,2687100.0
COST_0191,BLDG_292,23368200.0,25207300.0,1839100.0,0.0787,Summit Contractors,2013-06-22,248,62,Material Shortage,2014-02-25,310,2014-04-28,11677300.0,9049500.0,2367700.0,1721200.0,391600.0
COST_0192,BLDG_21495,10140800.0,10532200.0,391400.0,0.0386,Emerald City Construction,2013-03-20,207,67,Permit Delay,2013-10-13,274,2013-12-19,5010800.0,3974900.0,936100.0,590500.0,19900.0
COST_0193,BLDG_50946,96993300.0,103394900.0,6401600.0,0.066,Summit Contractors,2018-07-22,503,54,Material Shortage,2019-12-07,557,2020-01-30,45780200.0,37945400.0,11248700.0,5198000.0,3222600.0
COST_0194,BLDG_24255,4618500.0,4659100.0,40600.0,0.0088,Emerald City Construction,2013-11-18,180,0,None,2014-05-17,180,2014-05-17,1964100.0,1491900.0,508400.0,235400.0,459300.0
COST_0195,BLDG_19576,9125000.0,10127800.0,1002800.0,0.1099,Cascade Building Group,2013-09-14,212,76,Material Shortage,2014-04-14,288,2014-06-29,4756600.0,3777000.0,1161000.0,515800.0,-82600.0
COST_0196,BLDG_168,59069700.0,59069700.0,0.0,0.0,Pacific Structures,2013-06-02,282,0,None,2014-03-11,282,2014-03-11,27320000.0,21403700.0,5909200.0,3105300.0,1331500.0
COST_0197,BLDG_20917,7245400.0,7245400.0,0.0,0.0,Cascade Building Group,2013-07-11,184,0,None,2014-01-11,184,2014-01-11,3107900.0,2371600.0,647000.0,445000.0,673900.0
COST_0198,BLDG_24391,17221000.0,17474100.0,253100.0,0.0147,Apex Builders,2013-11-26,229,0,None,2014-07-13,229,2014-07-13,7964900.0,5920700.0,1982900.0,1216600.0,389000.0
COST_0199,BLDG_23752,6791300.0,6876900.0,85600.0,0.0126,Cascade Building Group,2013-10-04,208,0,None,2014-04-30,208,2014-04-30,3228600.0,2249100.0,598200.0,401600.0,399400.0
COST_0200,BLDG_27235,7809400.0,7809400.0,0.0,0.0,Cascade Building Group,2013-01-10,202,0,None,2013-07-31,202,2013-07-31,3364800.0,2841000.0,918000.0,501700.0,183900.0
COST_0201,BLDG_27203,9077100.0,9152400.0,75300.0,0.0083,Apex Builders,2013-09-13,181,0,None,2014-03-13,181,2014-03-13,3966400.0,2930700.0,844500.0,602600.0,808200.0
COST_0202,BLDG_389,182960800.0,183363300.0,402500.0,0.0022,Apex Builders,2013-11-10,621,0,None,2015-07-24,621,2015-07-24,79232500.0,63786800.0,14806700.0,12107100.0,13430200.0
COST_0203,BLDG_26423,6286300.0,7989900.0,1703600.0,0.271,Pacific Structures,2013-08-05,180,158,Material Shortage,2014-02-01,338,2014-07-09,3834000.0,3036100.0,698900.0,470300.0,-49400.0
COST_0204,BLDG_21469,14795200.0,14993500.0,198300.0,0.0134,Pacific Structures,2013-03-04,202,0,None,2013-09-22,202,2013-09-22,6503700.0,5563600.0,1448200.0,914600.0,563400.0
COST_0205,BLDG_23292,74501100.0,75402600.0,901500.0,0.0121,Summit Contractors,2013-03-10,428,0,None,2014-05-12,428,2014-05-12,32876700.0,26785500.0,6198700.0,4265900.0,5275800.0
COST_0206,BLDG_26147,6705000.0,6870600.0,165600.0,0.0247,Emerald City Construction,2013-08-13,199,28,Labor Shortage,2014-02-28,227,2014-03-28,2905400.0,2484700.0,662200.0,438100.0,380200.0
COST_0207,BLDG_24657,8069600.0,8097800.0,28200.0,0.0035,Apex Builders,2013-05-13,234,0,None,2014-01-02,234,2014-01-02,3878800.0,2884600.0,713500.0,466900.0,154000.0
COST_0208,BLDG_35436,7835400.0,7835400.0,0.0,0.0,Cascade Building Group,2013-11-24,221,0,None,2014-07-03,221,2014-07-03,3406900.0,2888500.0,632800.0,440500.0,466700.0
COST_0209,BLDG_23187,28739400.0,28739400.0,0.0,0.0,Cascade Building Group,2013-01-25,240,0,None,2013-09-22,240,2013-09-22,13321100.0,10724400.0,2642900.0,1797500.0,253500.0
COST_0210,BLDG_25047,7828100.0,8445700.0,617600.0,0.0789,Pacific Structures,2013-11-26,193,44,Material Shortage,2014-06-07,237,2014-07-21,3560600.0,3091100.0,752100.0,479900.0,562000.0
COST_0211,BLDG_23504,11992300.0,12153000.0,160700.0,0.0134,Emerald City Construction,2013-03-17,226,0,None,2013-10-29,226,2013-10-29,5675500.0,4021600.0,1176300.0,706800.0,572800.0
COST_0212,BLDG_611,21662000.0,21746500.0,84500.0,0.0039,Apex Builders,2013-03-13,247,0,None,2013-11-15,247,2013-11-15,10112900.0,7444900.0,2400000.0,1396500.0,392200.0
COST_0213,BLDG_19922,15115800.0,17508600.0,2392800.0,0.1583,Pacific Structures,2013-02-23,253,100,Material Shortage,2013-11-03,353,2014-02-11,7442000.0,6426800.0,1757700.0,1174200.0,707900.0
COST_0214,BLDG_26574,21453900.0,23884600.0,2430700.0,0.1133,Emerald City Construction,2013-10-20,236,99,Labor Shortage,2014-06-13,335,2014-09-20,10207200.0,8822700.0,2644600.0,1401900.0,808200.0
COST_0215,BLDG_28067,10688100.0,10718000.0,29900.0,0.0028,Apex Builders,2013-07-19,239,0,None,2014-03-15,239,2014-03-15,4691300.0,3834100.0,1001800.0,647800.0,543000.0
COST_0216,BLDG_27204,14990200.0,15029200.0,39000.0,0.0026,Cascade Building Group,2013-06-23,219,0,None,2014-01-28,219,2014-01-28,6632100.0,5453300.0,1210300.0,975800.0,757700.0
COST_0217,BLDG_50903,20333700.0,20333700.0,0.0,0.0,Cascade Building Group,2019-07-15,214,0,None,2020-02-14,214,2020-02-14,9496000.0,6719700.0,2376700.0,1108200.0,633100.0
COST_0218,BLDG_24033,5347100.0,5377000.0,29900.0,0.0056,Pacific Structures,2013-05-16,180,0,None,2013-11-12,180,2013-11-12,2278100.0,1840900.0,497800.0,313500.0,446700.0
COST_0219,BLDG_720,43013800.0,43104100.0,90300.0,0.0021,Emerald City Construction,2013-06-03,291,0,None,2014-03-21,291,2014-03-21,19785400.0,15176000.0,4356800.0,2854700.0,931200.0
COST_0220,BLDG_27381,7849000.0,8576600.0,727600.0,0.0927,Cascade Building Group,2013-12-04,185,53,Contractor Delay,2014-06-07,238,2014-07-30,3719800.0,3250700.0,847100.0,582300.0,176700.0
COST_0221,BLDG_50076,53413500.0,53413500.0,0.0,0.0,Emerald City Construction,2013-11-22,375,0,None,2014-12-02,375,2014-12-02,23659400.0,19653700.0,5518900.0,3359600.0,1221900.0
COST_0222,BLDG_784,22235500.0,22457900.0,222400.0,0.01,Pacific Structures,2013-03-16,212,20,Permit Delay,2013-10-14,232,2013-11-03,9435300.0,7446100.0,2591600.0,1299600.0,1685300.0
COST_0223,BLDG_524,77585000.0,77755700.0,170700.0,0.0022,Summit Contractors,2013-07-19,366,0,None,2014-07-20,366,2014-07-20,34015600.0,26525900.0,8917800.0,4830100.0,3466300.0
COST_0224,BLDG_21741,233483300.0,242846000.0,9362700.0,0.0401,Emerald City Construction,2013-09-20,743,49,Labor Shortage,2015-10-03,792,2015-11-21,104491800.0,80871100.0,28957300.0,13010900.0,15514900.0
COST_0225,BLDG_27245,5235800.0,5670900.0,435100.0,0.0831,Emerald City Construction,2013-02-06,193,45,Contractor Delay,2013-08-18,238,2013-10-02,2553300.0,1866500.0,573500.0,286900.0,390700.0
COST_0226,BLDG_637,83004700.0,92118600.0,9113900.0,0.1098,Pacific Structures,2013-09-10,437,45,Design Change,2014-11-21,482,2015-01-05,39564200.0,30141100.0,10768500.0,4743400.0,6901400.0
COST_0227,BLDG_50662,9702400.0,10099200.0,396800.0,0.0409,Summit Contractors,2016-10-18,212,88,Permit Delay,2017-05-18,300,2017-08-14,4748100.0,3816900.0,1002800.0,526800.0,4600.0
COST_0228,BLDG_49739,10475200.0,10547500.0,72300.0,0.0069,Cascade Building Group,2013-04-05,226,0,None,2013-11-17,226,2013-11-17,4988700.0,3949000.0,862500.0,575000.0,172300.0
COST_0229,BLDG_23449,8891000.0,8891000.0,0.0,0.0,Apex Builders,2013-09-23,224,0,None,2014-05-05,224,2014-05-05,4185100.0,3102900.0,763300.0,526700.0,313000.0
COST_0230,BLDG_453,30982200.0,36915300.0,5933100.0,0.1915,Pacific Structures,2013-05-06,229,135,Supply Chain Issue,2013-12-21,364,2014-05-05,17679000.0,13027900.0,3446400.0,2017300.0,744700.0
COST_0231,BLDG_50722,11571800.0,11571800.0,0.0,0.0,Apex Builders,2017-09-15,199,0,None,2018-04-02,199,2018-04-02,5495200.0,4285200.0,1261500.0,714000.0,-184100.0
COST_0232,BLDG_24418,8406100.0,8458200.0,52100.0,0.0062,Summit Contractors,2013-04-02,219,0,None,2013-11-07,219,2013-11-07,3694400.0,3035900.0,704200.0,591800.0,431900.0
COST_0233,BLDG_25466,9924000.0,10575000.0,651000.0,0.0656,Summit Contractors,2013-05-23,217,44,Supply Chain Issue,2013-12-26,261,2014-02-08,4641000.0,3848900.0,998900.0,634100.0,452100.0
COST_0234,BLDG_23268,16631400.0,17178600.0,547200.0,0.0329,Emerald City Construction,2013-12-04,236,63,Permit Delay,2014-07-28,299,2014-09-29,7764000.0,6312600.0,2049300.0,1119000.0,-66300.0
COST_0235,BLDG_50257,59515100.0,59705500.0,190400.0,0.0032,Apex Builders,2013-12-01,345,0,None,2014-11-11,345,2014-11-11,26455400.0,20836100.0,6652800.0,3334400.0,2426800.0
COST_0236,BLDG_179,12611600.0,12677200.0,65600.0,0.0052,Apex Builders,2013-08-21,215,0,None,2014-03-24,215,2014-03-24,6062200.0,4798200.0,1304200.0,878000.0,-365400.0
COST_0237,BLDG_21532,77746600.0,77746600.0,0.0,0.0,Summit Contractors,2013-10-15,485,0,None,2015-02-12,485,2015-02-12,34237400.0,27810100.0,6411800.0,4274700.0,5012600.0
COST_0238,BLDG_28734,29693500.0,30017200.0,323700.0,0.0109,Apex Builders,2013-02-19,261,0,None,2013-11-07,261,2013-11-07,13940100.0,10746400.0,2418900.0,1859000.0,1052800.0
COST_0239,BLDG_50717,48715000.0,48788100.0,73100.0,0.0015,Cascade Building Group,2017-12-10,339,0,None,2018-11-14,339,2018-11-14,22175300.0,16025100.0,4108400.0,3398900.0,3080400.0
COST_0240,BLDG_343,110150700.0,138811900.0,28661200.0,0.2602,Summit Contractors,2013-12-26,505,176,Supply Chain Issue,2015-05-15,681,2015-11-07,66267300.0,52646400.0,12921300.0,9184500.0,-2207600.0
COST_0241,BLDG_425,34665900.0,34887800.0,221900.0,0.0064,Emerald City Construction,2013-05-27,299,0,None,2014-03-22,299,2014-03-22,16211400.0,11312200.0,3637300.0,2436600.0,1290300.0
COST_0242,BLDG_19740,8847200.0,8847200.0,0.0,0.0,Emerald City Construction,2013-04-25,196,0,None,2013-11-07,196,2013-11-07,3877000.0,3354300.0,777700.0,509600.0,328600.0
COST_0243,BLDG_27681,6284000.0,7702900.0,1418900.0,0.2258,Emerald City Construction,2013-09-08,217,124,Material Shortage,2014-04-13,341,2014-08-15,3326300.0,2885800.0,632000.0,397100.0,461700.0
COST_0244,BLDG_95,25731100.0,25731100.0,0.0,0.0,Apex Builders,2013-02-21,217,0,None,2013-09-26,217,2013-09-26,12126500.0,9556200.0,2152000.0,1411900.0,484500.0
COST_0245,BLDG_27016,10330000.0,10482900.0,152900.0,0.0148,Summit Contractors,2013-08-24,232,26,Permit Delay,2014-04-13,258,2014-05-09,4975800.0,3778200.0,1017600.0,724900.0,-13600.0
COST_0246,BLDG_19464,39812400.0,44410700.0,4598300.0,0.1155,Emerald City Construction,2013-07-04,316,94,Labor Shortage,2014-05-16,410,2014-08-18,20867100.0,15833800.0,4926300.0,2549700.0,233800.0
COST_0247,BLDG_23948,8164600.0,9179500.0,1014900.0,0.1243,Summit Contractors,2013-03-08,192,58,Design Change,2013-09-16,250,2013-11-13,4261600.0,3486300.0,1035800.0,481900.0,-86100.0
COST_0248,BLDG_50741,22880600.0,23619600.0,739000.0,0.0323,Apex Builders,2017-08-13,284,42,Permit Delay,2018-05-24,326,2018-07-05,10376200.0,8938600.0,2164500.0,1461200.0,679100.0
COST_0249,BLDG_19451,20203500.0,20203500.0,0.0,0.0,Cascade Building Group,2013-10-21,253,0,None,2014-07-01,253,2014-07-01,9098100.0,7449200.0,2152400.0,1212400.0,291400.0
COST_0250,BLDG_538,56332900.0,58169400.0,1836500.0,0.0326,Cascade Building Group,2013-03-05,344,22,Permit Delay,2014-02-12,366,2014-03-06,27627100.0,18917400.0,5567300.0,2981100.0,3076500.0
COST_0251,BLDG_20141,13306100.0,13328700.0,22600.0,0.0017,Cascade Building Group,2013-04-08,216,0,None,2013-11-10,216,2013-11-10,5705900.0,4562800.0,1584800.0,787200.0,688000.0
